Year,Trade Flow,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2010,Export,Rep. of Moldova,MDA,860,Uzbekistan,UZB,TOTAL,All Commodities,4448541
2010,Re-Export,Rep. of Moldova,MDA,860,Uzbekistan,UZB,TOTAL,All Commodities,336510
2010,Import,Rep. of Moldova,MDA,862,Venezuela,VEN,TOTAL,All Commodities,2708
2010,Import,Rep. of Moldova,MDA,212,Dominica,DMA,TOTAL,All Commodities,941
2010,Import,Rep. of Moldova,MDA,214,Dominican Rep.,DOM,TOTAL,All Commodities,77839
2010,Import,Rep. of Moldova,MDA,218,Ecuador,ECU,TOTAL,All Commodities,5614976
2010,Import,Rep. of Moldova,MDA,222,El Salvador,SLV,TOTAL,All Commodities,370
2010,Export,Rep. of Moldova,MDA,226,Equatorial Guinea,GNQ,TOTAL,All Commodities,447000
2010,Re-Export,Rep. of Moldova,MDA,226,Equatorial Guinea,GNQ,TOTAL,All Commodities,447000
2010,Import,Rep. of Moldova,MDA,231,Ethiopia,ETH,TOTAL,All Commodities,13068
2010,Import,Rep. of Moldova,MDA,233,Estonia,EST,TOTAL,All Commodities,2483873
2010,Export,Rep. of Moldova,MDA,233,Estonia,EST,TOTAL,All Commodities,2177171
2010,Re-Export,Rep. of Moldova,MDA,233,Estonia,EST,TOTAL,All Commodities,172570
2010,Import,Rep. of Moldova,MDA,234,Faeroe Isds,FRO,TOTAL,All Commodities,1455427
2010,Import,Rep. of Moldova,MDA,238,Falkland Isds (Malvinas),FLK,TOTAL,All Commodities,190437
2010,Import,Rep. of Moldova,MDA,246,Finland,FIN,TOTAL,All Commodities,12711681
2010,Export,Rep. of Moldova,MDA,246,Finland,FIN,TOTAL,All Commodities,668462
2010,Re-Export,Rep. of Moldova,MDA,246,Finland,FIN,TOTAL,All Commodities,102552
2010,Import,Rep. of Moldova,MDA,251,France,FRA,TOTAL,All Commodities,68337545
2010,Export,Rep. of Moldova,MDA,251,France,FRA,TOTAL,All Commodities,23313551
2010,Re-Export,Rep. of Moldova,MDA,251,France,FRA,TOTAL,All Commodities,4813493
2010,Import,Rep. of Moldova,MDA,260,Fr. South Antarctic Terr.,ATF,TOTAL,All Commodities,27
2010,Import,Rep. of Moldova,MDA,262,Djibouti,DJI,TOTAL,All Commodities,24464
2010,Import,Rep. of Moldova,MDA,268,Georgia,GEO,TOTAL,All Commodities,817828
2010,Export,Rep. of Moldova,MDA,268,Georgia,GEO,TOTAL,All Commodities,12361064
2010,Re-Export,Rep. of Moldova,MDA,268,Georgia,GEO,TOTAL,All Commodities,2185962
2010,Import,Rep. of Moldova,MDA,276,Germany,DEU,TOTAL,All Commodities,294732161
2010,Export,Rep. of Moldova,MDA,276,Germany,DEU,TOTAL,All Commodities,75426436
2010,Re-Export,Rep. of Moldova,MDA,276,Germany,DEU,TOTAL,All Commodities,32867111
2010,Import,Rep. of Moldova,MDA,288,Ghana,GHA,TOTAL,All Commodities,423
2010,Export,Rep. of Moldova,MDA,288,Ghana,GHA,TOTAL,All Commodities,385971
2010,Import,Rep. of Moldova,MDA,292,Gibraltar,GIB,TOTAL,All Commodities,1921
2010,Export,Rep. of Moldova,MDA,292,Gibraltar,GIB,TOTAL,All Commodities,514781
2010,Import,Rep. of Moldova,MDA,300,Greece,GRC,TOTAL,All Commodities,93319243
2010,Export,Rep. of Moldova,MDA,300,Greece,GRC,TOTAL,All Commodities,17743789
2010,Re-Export,Rep. of Moldova,MDA,300,Greece,GRC,TOTAL,All Commodities,940039
2010,Import,Rep. of Moldova,MDA,320,Guatemala,GTM,TOTAL,All Commodities,12417
2010,Export,Rep. of Moldova,MDA,320,Guatemala,GTM,TOTAL,All Commodities,109611
2010,Import,Rep. of Moldova,MDA,332,Haiti,HTI,TOTAL,All Commodities,670
2010,Export,Rep. of Moldova,MDA,332,Haiti,HTI,TOTAL,All Commodities,801627
2010,Re-Export,Rep. of Moldova,MDA,332,Haiti,HTI,TOTAL,All Commodities,801627
2010,Import,Rep. of Moldova,MDA,340,Honduras,HND,TOTAL,All Commodities,20970
2010,Import,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,1521587
2010,Export,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,248833
2010,Re-Export,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,14
2010,Import,Rep. of Moldova,MDA,348,Hungary,HUN,TOTAL,All Commodities,63789587
2010,Export,Rep. of Moldova,MDA,348,Hungary,HUN,TOTAL,All Commodities,8134019
2010,Re-Export,Rep. of Moldova,MDA,348,Hungary,HUN,TOTAL,All Commodities,4052268
2010,Import,Rep. of Moldova,MDA,352,Iceland,ISL,TOTAL,All Commodities,4714558
2010,Import,Rep. of Moldova,MDA,360,Indonesia,IDN,TOTAL,All Commodities,4690261
2010,Export,Rep. of Moldova,MDA,360,Indonesia,IDN,TOTAL,All Commodities,200375
2010,Import,Rep. of Moldova,MDA,364,Iran,IRN,TOTAL,All Commodities,1035653
2010,Export,Rep. of Moldova,MDA,364,Iran,IRN,TOTAL,All Commodities,3085182
2010,Re-Export,Rep. of Moldova,MDA,364,Iran,IRN,TOTAL,All Commodities,236419
2010,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,TOTAL,All Commodities,10168752
2010,Re-Export,Rep. of Moldova,MDA,368,Iraq,IRQ,TOTAL,All Commodities,412423
2010,Import,Rep. of Moldova,MDA,372,Ireland,IRL,TOTAL,All Commodities,4968749
2010,Export,Rep. of Moldova,MDA,372,Ireland,IRL,TOTAL,All Commodities,160605
2010,Import,Rep. of Moldova,MDA,376,Israel,ISR,TOTAL,All Commodities,11273607
2010,Export,Rep. of Moldova,MDA,376,Israel,ISR,TOTAL,All Commodities,2844802
2010,Re-Export,Rep. of Moldova,MDA,376,Israel,ISR,TOTAL,All Commodities,254287
2010,Import,Rep. of Moldova,MDA,381,Italy,ITA,TOTAL,All Commodities,270743953
2010,Export,Rep. of Moldova,MDA,381,Italy,ITA,TOTAL,All Commodities,147432448
2010,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,TOTAL,All Commodities,98846302
2010,Import,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,1892633
2010,Export,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,272121
2010,Import,Rep. of Moldova,MDA,388,Jamaica,JAM,TOTAL,All Commodities,29290
2010,Import,Rep. of Moldova,MDA,392,Japan,JPN,TOTAL,All Commodities,34390342
2010,Export,Rep. of Moldova,MDA,392,Japan,JPN,TOTAL,All Commodities,412387
2010,Re-Export,Rep. of Moldova,MDA,392,Japan,JPN,TOTAL,All Commodities,334147
2010,Import,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,TOTAL,All Commodities,15837898
2010,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,TOTAL,All Commodities,30547275
2010,Re-Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,TOTAL,All Commodities,4396280
2010,Import,Rep. of Moldova,MDA,400,Jordan,JOR,TOTAL,All Commodities,298696
2010,Export,Rep. of Moldova,MDA,400,Jordan,JOR,TOTAL,All Commodities,456347
2010,Import,Rep. of Moldova,MDA,404,Kenya,KEN,TOTAL,All Commodities,58046
2010,Import,Rep. of Moldova,MDA,408,Dem. People's Rep. of Korea,PRK,TOTAL,All Commodities,181595
2010,Import,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,TOTAL,All Commodities,23314220
2010,Export,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,TOTAL,All Commodities,29620
2010,Import,Rep. of Moldova,MDA,414,Kuwait,KWT,TOTAL,All Commodities,169812
2010,Import,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,510060
2010,Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,2521047
2010,Re-Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,1804
2010,Import,Rep. of Moldova,MDA,418,Lao People's Dem. Rep.,LAO,TOTAL,All Commodities,3066
2010,Import,Rep. of Moldova,MDA,422,Lebanon,LBN,TOTAL,All Commodities,371436
2010,Export,Rep. of Moldova,MDA,422,Lebanon,LBN,TOTAL,All Commodities,3405162
2010,Re-Export,Rep. of Moldova,MDA,422,Lebanon,LBN,TOTAL,All Commodities,815
2010,Import,Rep. of Moldova,MDA,428,Latvia,LVA,TOTAL,All Commodities,4308153
2010,Export,Rep. of Moldova,MDA,428,Latvia,LVA,TOTAL,All Commodities,3379410
2010,Re-Export,Rep. of Moldova,MDA,428,Latvia,LVA,TOTAL,All Commodities,315632
2010,Export,Rep. of Moldova,MDA,430,Liberia,LBR,TOTAL,All Commodities,12870
2010,Export,Rep. of Moldova,MDA,434,Libya,LBY,TOTAL,All Commodities,3639728
2010,Re-Export,Rep. of Moldova,MDA,434,Libya,LBY,TOTAL,All Commodities,1710000
2010,Import,Rep. of Moldova,MDA,440,Lithuania,LTU,TOTAL,All Commodities,17809550
2010,Export,Rep. of Moldova,MDA,440,Lithuania,LTU,TOTAL,All Commodities,11755438
2010,Re-Export,Rep. of Moldova,MDA,440,Lithuania,LTU,TOTAL,All Commodities,5895203
2010,Import,Rep. of Moldova,MDA,442,Luxembourg,LUX,TOTAL,All Commodities,1660398
2010,Export,Rep. of Moldova,MDA,442,Luxembourg,LUX,TOTAL,All Commodities,1078
2010,Import,Rep. of Moldova,MDA,446,"China, Macao SAR",MAC,TOTAL,All Commodities,7302
2010,Import,Rep. of Moldova,MDA,450,Madagascar,MDG,TOTAL,All Commodities,28967
2010,Import,Rep. of Moldova,MDA,454,Malawi,MWI,TOTAL,All Commodities,283190
2010,Import,Rep. of Moldova,MDA,458,Malaysia,MYS,TOTAL,All Commodities,8536303
2010,Export,Rep. of Moldova,MDA,458,Malaysia,MYS,TOTAL,All Commodities,47941
2010,Import,Rep. of Moldova,MDA,466,Mali,MLI,TOTAL,All Commodities,7
2010,Import,Rep. of Moldova,MDA,470,Malta,MLT,TOTAL,All Commodities,1652268
2010,Export,Rep. of Moldova,MDA,470,Malta,MLT,TOTAL,All Commodities,33301
2010,Import,Rep. of Moldova,MDA,478,Mauritania,MRT,TOTAL,All Commodities,9964
2010,Import,Rep. of Moldova,MDA,480,Mauritius,MUS,TOTAL,All Commodities,48581
2010,Import,Rep. of Moldova,MDA,484,Mexico,MEX,TOTAL,All Commodities,2594568
2010,Export,Rep. of Moldova,MDA,484,Mexico,MEX,TOTAL,All Commodities,81
2010,Re-Export,Rep. of Moldova,MDA,484,Mexico,MEX,TOTAL,All Commodities,32
2010,Import,Rep. of Moldova,MDA,490,"Other Asia, nes",,TOTAL,All Commodities,11930232
2010,Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,TOTAL,All Commodities,162744
2010,Import,Rep. of Moldova,MDA,496,Mongolia,MNG,TOTAL,All Commodities,663
2010,Export,Rep. of Moldova,MDA,496,Mongolia,MNG,TOTAL,All Commodities,184058
2010,Import,Rep. of Moldova,MDA,504,Morocco,MAR,TOTAL,All Commodities,497863
2010,Export,Rep. of Moldova,MDA,504,Morocco,MAR,TOTAL,All Commodities,13263
2010,Import,Rep. of Moldova,MDA,508,Mozambique,MOZ,TOTAL,All Commodities,49
2010,Import,Rep. of Moldova,MDA,512,Oman,OMN,TOTAL,All Commodities,82
2010,Import,Rep. of Moldova,MDA,516,Namibia,NAM,TOTAL,All Commodities,10088
2010,Import,Rep. of Moldova,MDA,524,Nepal,NPL,TOTAL,All Commodities,896
2010,Import,Rep. of Moldova,MDA,528,Netherlands,NLD,TOTAL,All Commodities,40751970
2010,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,TOTAL,All Commodities,10584037
2010,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,TOTAL,All Commodities,518888
2010,Import,Rep. of Moldova,MDA,0,World,WLD,TOTAL,All Commodities,3855288845
2010,Export,Rep. of Moldova,MDA,0,World,WLD,TOTAL,All Commodities,1541486761
2010,Re-Export,Rep. of Moldova,MDA,0,World,WLD,TOTAL,All Commodities,606096979
2010,Export,Rep. of Moldova,MDA,4,Afghanistan,AFG,TOTAL,All Commodities,643534
2010,Re-Export,Rep. of Moldova,MDA,4,Afghanistan,AFG,TOTAL,All Commodities,468492
2010,Import,Rep. of Moldova,MDA,8,Albania,ALB,TOTAL,All Commodities,43225
2010,Export,Rep. of Moldova,MDA,8,Albania,ALB,TOTAL,All Commodities,3599758
2010,Import,Rep. of Moldova,MDA,12,Algeria,DZA,TOTAL,All Commodities,3934
2010,Import,Rep. of Moldova,MDA,16,American Samoa,ASM,TOTAL,All Commodities,48
2010,Import,Rep. of Moldova,MDA,20,Andorra,AND,TOTAL,All Commodities,282042
2010,Export,Rep. of Moldova,MDA,24,Angola,AGO,TOTAL,All Commodities,52325
2010,Re-Export,Rep. of Moldova,MDA,24,Angola,AGO,TOTAL,All Commodities,12500
2010,Import,Rep. of Moldova,MDA,28,Antigua and Barbuda,ATG,TOTAL,All Commodities,6129
2010,Import,Rep. of Moldova,MDA,31,Azerbaijan,AZE,TOTAL,All Commodities,204347
2010,Export,Rep. of Moldova,MDA,31,Azerbaijan,AZE,TOTAL,All Commodities,7480196
2010,Re-Export,Rep. of Moldova,MDA,31,Azerbaijan,AZE,TOTAL,All Commodities,1929852
2010,Import,Rep. of Moldova,MDA,32,Argentina,ARG,TOTAL,All Commodities,6109682
2010,Export,Rep. of Moldova,MDA,32,Argentina,ARG,TOTAL,All Commodities,720462
2010,Import,Rep. of Moldova,MDA,36,Australia,AUS,TOTAL,All Commodities,675591
2010,Export,Rep. of Moldova,MDA,36,Australia,AUS,TOTAL,All Commodities,96963
2010,Import,Rep. of Moldova,MDA,40,Austria,AUT,TOTAL,All Commodities,59260549
2010,Export,Rep. of Moldova,MDA,40,Austria,AUT,TOTAL,All Commodities,10788207
2010,Re-Export,Rep. of Moldova,MDA,40,Austria,AUT,TOTAL,All Commodities,1941889
2010,Import,Rep. of Moldova,MDA,44,Bahamas,BHS,TOTAL,All Commodities,41247
2010,Import,Rep. of Moldova,MDA,50,Bangladesh,BGD,TOTAL,All Commodities,2569112
2010,Export,Rep. of Moldova,MDA,50,Bangladesh,BGD,TOTAL,All Commodities,52406
2010,Import,Rep. of Moldova,MDA,51,Armenia,ARM,TOTAL,All Commodities,941387
2010,Export,Rep. of Moldova,MDA,51,Armenia,ARM,TOTAL,All Commodities,1396139
2010,Re-Export,Rep. of Moldova,MDA,51,Armenia,ARM,TOTAL,All Commodities,377854
2010,Import,Rep. of Moldova,MDA,56,Belgium,BEL,TOTAL,All Commodities,33515876
2010,Export,Rep. of Moldova,MDA,56,Belgium,BEL,TOTAL,All Commodities,7492706
2010,Re-Export,Rep. of Moldova,MDA,56,Belgium,BEL,TOTAL,All Commodities,2027563
2010,Import,Rep. of Moldova,MDA,60,Bermuda,BMU,TOTAL,All Commodities,883
2010,Import,Rep. of Moldova,MDA,64,Bhutan,BTN,TOTAL,All Commodities,573
2010,Import,Rep. of Moldova,MDA,68,Bolivia (Plurinational State of),BOL,TOTAL,All Commodities,910
2010,Import,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,TOTAL,All Commodities,1600598
2010,Export,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,TOTAL,All Commodities,656590
2010,Re-Export,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,TOTAL,All Commodities,37400
2010,Import,Rep. of Moldova,MDA,76,Brazil,BRA,TOTAL,All Commodities,49453741
2010,Export,Rep. of Moldova,MDA,76,Brazil,BRA,TOTAL,All Commodities,128137
2010,Export,Rep. of Moldova,MDA,84,Belize,BLZ,TOTAL,All Commodities,4065912
2010,Import,Rep. of Moldova,MDA,86,Br. Indian Ocean Terr.,IOT,TOTAL,All Commodities,46
2010,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,TOTAL,All Commodities,48916930
2010,Export,Rep. of Moldova,MDA,100,Bulgaria,BGR,TOTAL,All Commodities,18827623
2010,Re-Export,Rep. of Moldova,MDA,100,Bulgaria,BGR,TOTAL,All Commodities,2859003
2010,Import,Rep. of Moldova,MDA,104,Myanmar,MMR,TOTAL,All Commodities,41555
2010,Import,Rep. of Moldova,MDA,112,Belarus,BLR,TOTAL,All Commodities,119083846
2010,Export,Rep. of Moldova,MDA,112,Belarus,BLR,TOTAL,All Commodities,80284133
2010,Re-Export,Rep. of Moldova,MDA,112,Belarus,BLR,TOTAL,All Commodities,2710660
2010,Import,Rep. of Moldova,MDA,116,Cambodia,KHM,TOTAL,All Commodities,268804
2010,Import,Rep. of Moldova,MDA,120,Cameroon,CMR,TOTAL,All Commodities,6
2010,Import,Rep. of Moldova,MDA,124,Canada,CAN,TOTAL,All Commodities,5035766
2010,Export,Rep. of Moldova,MDA,124,Canada,CAN,TOTAL,All Commodities,462832
2010,Re-Export,Rep. of Moldova,MDA,124,Canada,CAN,TOTAL,All Commodities,63154
2010,Import,Rep. of Moldova,MDA,144,Sri Lanka,LKA,TOTAL,All Commodities,2049472
2010,Import,Rep. of Moldova,MDA,152,Chile,CHL,TOTAL,All Commodities,1690797
2010,Import,Rep. of Moldova,MDA,156,China,CHN,TOTAL,All Commodities,320185593
2010,Export,Rep. of Moldova,MDA,156,China,CHN,TOTAL,All Commodities,2300964
2010,Re-Export,Rep. of Moldova,MDA,156,China,CHN,TOTAL,All Commodities,36688
2010,Import,Rep. of Moldova,MDA,166,Cocos Isds,CCK,TOTAL,All Commodities,1843
2010,Import,Rep. of Moldova,MDA,170,Colombia,COL,TOTAL,All Commodities,599597
2010,Export,Rep. of Moldova,MDA,170,Colombia,COL,TOTAL,All Commodities,152661
2010,Re-Export,Rep. of Moldova,MDA,170,Colombia,COL,TOTAL,All Commodities,127338
2009,Import,Rep. of Moldova,MDA,818,Egypt,EGY,3,"Mineral fuels, lubricants and related materials",2329
2009,Import,Rep. of Moldova,MDA,826,United Kingdom,GBR,3,"Mineral fuels, lubricants and related materials",221151
2009,Import,Rep. of Moldova,MDA,842,USA,USA,3,"Mineral fuels, lubricants and related materials",3058030
2009,Import,Rep. of Moldova,MDA,899,"Areas, nes",,3,"Mineral fuels, lubricants and related materials",14333
2010,Export,Rep. of Moldova,MDA,792,Turkey,TUR,8,Miscellaneous manufactured articles,23019347
2010,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,8,Miscellaneous manufactured articles,21686273
2010,Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,8,Miscellaneous manufactured articles,27674
2010,Import,Rep. of Moldova,MDA,804,Ukraine,UKR,8,Miscellaneous manufactured articles,34959006
2010,Export,Rep. of Moldova,MDA,804,Ukraine,UKR,8,Miscellaneous manufactured articles,4149510
2010,Re-Export,Rep. of Moldova,MDA,804,Ukraine,UKR,8,Miscellaneous manufactured articles,1980782
2010,Import,Rep. of Moldova,MDA,807,North Macedonia,MKD,8,Miscellaneous manufactured articles,124063
2010,Import,Rep. of Moldova,MDA,818,Egypt,EGY,8,Miscellaneous manufactured articles,47526
2010,Export,Rep. of Moldova,MDA,818,Egypt,EGY,8,Miscellaneous manufactured articles,15491
2010,Import,Rep. of Moldova,MDA,826,United Kingdom,GBR,8,Miscellaneous manufactured articles,5101446
2010,Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,8,Miscellaneous manufactured articles,56745719
2010,Re-Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,8,Miscellaneous manufactured articles,45974392
2010,Import,Rep. of Moldova,MDA,842,USA,USA,8,Miscellaneous manufactured articles,12536266
2010,Export,Rep. of Moldova,MDA,842,USA,USA,8,Miscellaneous manufactured articles,1432608
2010,Re-Export,Rep. of Moldova,MDA,842,USA,USA,8,Miscellaneous manufactured articles,901600
2010,Import,Rep. of Moldova,MDA,858,Uruguay,URY,8,Miscellaneous manufactured articles,3502
2010,Import,Rep. of Moldova,MDA,860,Uzbekistan,UZB,8,Miscellaneous manufactured articles,6738
2010,Export,Rep. of Moldova,MDA,860,Uzbekistan,UZB,8,Miscellaneous manufactured articles,431801
2010,Import,Rep. of Moldova,MDA,899,"Areas, nes",,8,Miscellaneous manufactured articles,723919
2010,Export,Rep. of Moldova,MDA,300,Greece,GRC,8,Miscellaneous manufactured articles,55624
2010,Import,Rep. of Moldova,MDA,320,Guatemala,GTM,8,Miscellaneous manufactured articles,3106
2010,Import,Rep. of Moldova,MDA,332,Haiti,HTI,8,Miscellaneous manufactured articles,670
2010,Import,Rep. of Moldova,MDA,340,Honduras,HND,8,Miscellaneous manufactured articles,917
2010,Import,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,8,Miscellaneous manufactured articles,505984
2010,Export,Rep. of Moldova,MDA,344,"China, Hong Kong SAR",HKG,8,Miscellaneous manufactured articles,10876
2010,Import,Rep. of Moldova,MDA,348,Hungary,HUN,8,Miscellaneous manufactured articles,2039809
2010,Export,Rep. of Moldova,MDA,348,Hungary,HUN,8,Miscellaneous manufactured articles,3397483
2010,Re-Export,Rep. of Moldova,MDA,348,Hungary,HUN,8,Miscellaneous manufactured articles,3096567
2010,Import,Rep. of Moldova,MDA,352,Iceland,ISL,8,Miscellaneous manufactured articles,105
2010,Import,Rep. of Moldova,MDA,360,Indonesia,IDN,8,Miscellaneous manufactured articles,1013500
2010,Export,Rep. of Moldova,MDA,360,Indonesia,IDN,8,Miscellaneous manufactured articles,183575
2010,Import,Rep. of Moldova,MDA,364,Iran,IRN,8,Miscellaneous manufactured articles,8560
2010,Export,Rep. of Moldova,MDA,364,Iran,IRN,8,Miscellaneous manufactured articles,4915
2010,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,8,Miscellaneous manufactured articles,933
2010,Import,Rep. of Moldova,MDA,372,Ireland,IRL,8,Miscellaneous manufactured articles,723770
2010,Export,Rep. of Moldova,MDA,372,Ireland,IRL,8,Miscellaneous manufactured articles,37942
2010,Import,Rep. of Moldova,MDA,376,Israel,ISR,8,Miscellaneous manufactured articles,1372538
2010,Export,Rep. of Moldova,MDA,376,Israel,ISR,8,Miscellaneous manufactured articles,411422
2010,Re-Export,Rep. of Moldova,MDA,376,Israel,ISR,8,Miscellaneous manufactured articles,17567
2010,Import,Rep. of Moldova,MDA,381,Italy,ITA,8,Miscellaneous manufactured articles,50089431
2010,Export,Rep. of Moldova,MDA,381,Italy,ITA,8,Miscellaneous manufactured articles,120106120
2010,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,8,Miscellaneous manufactured articles,90832932
2010,Import,Rep. of Moldova,MDA,388,Jamaica,JAM,8,Miscellaneous manufactured articles,516
2010,Import,Rep. of Moldova,MDA,392,Japan,JPN,8,Miscellaneous manufactured articles,2267877
2010,Export,Rep. of Moldova,MDA,392,Japan,JPN,8,Miscellaneous manufactured articles,17636
2010,Import,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,8,Miscellaneous manufactured articles,171054
2010,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,8,Miscellaneous manufactured articles,593780
2010,Re-Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,8,Miscellaneous manufactured articles,479730
2010,Import,Rep. of Moldova,MDA,400,Jordan,JOR,8,Miscellaneous manufactured articles,11241
2010,Export,Rep. of Moldova,MDA,400,Jordan,JOR,8,Miscellaneous manufactured articles,15078
2010,Import,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,8,Miscellaneous manufactured articles,1303825
2010,Export,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,8,Miscellaneous manufactured articles,1750
