Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag 
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,7678,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1799705,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,112,Belarus,BLR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,54000,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,124,Canada,CAN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2009,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,156,China,CHN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,14210,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,196,Cyprus,CYP,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1249349,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,13601,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,323018,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,36863,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1540426,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,10226,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,300,Greece,GRC,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,200745,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,344,"""China"," Hong Kong SAR""",HKG,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,267,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,348,Hungary,HUN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,24442,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,360,Indonesia,IDN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,719037,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,850635,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,56122699,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,392,Japan,JPN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,162,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,9702,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,57080,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,400,Jordan,JOR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,692,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,428,Latvia,LVA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,16511,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,458,Malaysia,MYS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,3476807,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,504,Morocco,MAR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,313,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,66949,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,579,Norway,NOR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,34,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,48240,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1702444,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,57815,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,7586089,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,658590,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1149891,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,268153,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,162496,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,699,India,IND,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,98,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,702,Singapore,SGP,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,75505,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,522547,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,5169095,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,511,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,764,Thailand,THA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,4606,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,57444,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2944170,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,36151,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,818,Egypt,EGY,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,4568403,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2243,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,20676,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,10494,,,0
S4,2014,2014,2014,1,0,1,Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,132192,,,0
S4,2014,2014,2014,1,0,2,Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,7267,,,0
S4,2014,2014,2014,1,0,3,Re-Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,7267,,,0
S4,2014,2014,2014,1,0,4,Re-Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,132192,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,8964740,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,71945554,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,433647,,,0
S4,2015,2015,2015,1,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,17498,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,18281,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,104570,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,40473,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,233,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,228069,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,124,Canada,CAN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,3318,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,144,Sri Lanka,LKA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2716,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,156,China,CHN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,5453,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,191,Croatia,HRV,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,5652,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1680,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,204,Benin,BEN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,5223,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,66162,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,223315,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,268,Georgia,GEO,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,620278,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,854355,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,124335,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,300,Greece,GRC,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,280579,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,344,"""China"," Hong Kong SAR""",HKG,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,117,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,348,Hungary,HUN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,7337,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,348,Hungary,HUN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,23448,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,352,Iceland,ISL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2053,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,360,Indonesia,IDN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,451709,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,368,Iraq,IRQ,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2826369,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,376,Israel,ISR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,504,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,998218,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,41225708,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,392,Japan,JPN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,127,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,392,Japan,JPN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,135,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,18471,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,428,Latvia,LVA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,17525,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,440,Lithuania,LTU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,238690,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,458,Malaysia,MYS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2784491,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,484,Mexico,MEX,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,18,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,499,Montenegro,MNE,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,131,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,23849,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,8599255,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,591,Panama,PAN,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,22,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,604,Peru,PER,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,582,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,608,Philippines,PHL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,121,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,46626,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,880640,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,620,Portugal,PRT,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,12369,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,19143,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2616270,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,210703,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,571026,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,208264,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,208173,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,699,India,IND,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,5329,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,702,Singapore,SGP,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,178905,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,703,Slovakia,SVK,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,499,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,710,South Africa,ZAF,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,637,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,309053,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,14102500,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,20054,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,94,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,764,Thailand,THA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,2634,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,16187,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1900857,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,191629,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,14248,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,4548,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,62,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1375,,,0
S4,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,17498,,,0
S4,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,523,,,0
S4,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,523,,,0
S4,2015,2015,2015,1,0,4,Re-Import,498,Rep. of Moldova,MDA,899,"""Areas"," nes""",,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,17498,,,0
S4,2016,2016,2016,1,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,10126549,,,0
S4,2016,2016,2016,1,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,54310395,,,0
S4,2016,2016,2016,1,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,934935,,,0
S4,2016,2016,2016,1,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,30653,,,0
S4,2016,2016,2016,1,0,2,Export,498,Rep. of Moldova,MDA,20,Andorra,AND,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1292,,,0
S4,2016,2016,2016,1,0,1,Import,498,Rep. of Moldova,MDA,36,Australia,AUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,3465,,,0
S4,2016,2016,2016,1,0,2,Export,498,Rep. of Moldova,MDA,36,Australia,AUS,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,1377,,,0
S4,2016,2016,2016,1,0,1,Import,498,Rep. of Moldova,MDA,40,Austria,AUT,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,21263,,,0
S4,2016,2016,2016,1,0,1,Import,498,Rep. of Moldova,MDA,56,Belgium,BEL,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,97882,,,0
S4,2016,2016,2016,1,0,1,Import,498,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,32405,,,0
S4,2016,2016,2016,1,0,2,Export,498,Rep. of Moldova,MDA,100,Bulgaria,BGR,,,,,,,,4,"""Animal and vegetable oils"," fats and waxes""",1,No Quantity,,,,,,,182202,,,0
